pcut_position,psvol_position,label
-831910,45522,0
-831900,45527,0
-831890,45533,0
-831879,45539,0
-831869,45544,0
-831860,45550,0
-831850,45556,0
-831840,45561,0
-831830,45567,0
-831820,45572,0
-831810,45578,0
-831800,45584,0
-831791,45589,0
-831781,45595,0
-831771,45600,0
-831761,45606,0
-831752,45611,0
-831742,45617,0
-831732,45622,0
-831722,45628,0
-831713,45633,0
-831703,45639,0
-831693,45644,0
-831684,45650,0
-831674,45656,0
-831664,45661,0
-831655,45667,0
-831645,45672,0
-831636,45678,0
-831626,45683,0
-831617,45689,0
-831607,45694,0
-831598,45700,0
-831588,45706,0
-831579,45711,0
-831569,45717,0
-831560,45722,0
-831550,45728,0
-831541,45733,0
-831532,45739,0
-831522,45744,0
-831513,45750,0
-831503,45755,0
-831494,45761,0
-831485,45766,0
-831476,45772,0
-831466,45777,0
-831457,45783,0
-831448,45789,0
-831439,45794,0
-831430,45800,0
-831420,45805,0
-831411,45811,0
-831402,45816,0
-831393,45822,0
-831384,45827,0
-831375,45833,0
-831366,45839,0
-831357,45844,0
-831348,45850,0
-831339,45855,0
-831330,45861,0
-831322,45866,0
-831313,45872,0
-831304,45877,0
-831295,45883,0
-831286,45888,0
-831278,45894,0
-831269,45900,0
-831260,45905,0
-831252,45911,0
-831243,45916,0
-831234,45922,0
-831226,45927,0
-831217,45933,0
-831209,45938,0
-831200,45944,0
-831192,45949,0
-831183,45955,0
-831175,45961,0
-831167,45966,0
-831158,45972,0
-831150,45977,0
-831142,45983,0
-831133,45989,0
-831125,45994,0
-831117,46000,0
-831109,46005,0
-831101,46011,0
-831093,46016,0
-831085,46022,0
-831077,46027,0
-831069,46033,0
-831061,46038,0
-831053,46044,0
-831045,46050,0
-831037,46055,0
-831029,46061,0
-831022,46066,0
-831014,46072,0
-831006,46077,0
-830999,46083,0
-830991,46088,0
-830983,46094,0
-830976,46099,0
-830968,46105,0
-830961,46111,0
-830953,46116,0
-830946,46122,0
-830938,46127,0
-830931,46133,0
-830924,46138,0
-830917,46144,0
-830909,46149,0
-830902,46155,0
-830895,46160,0
-830888,46166,0
-830881,46171,0
-830874,46177,0
-830867,46183,0
-830860,46188,0
-830853,46194,0
-830846,46199,0
-830839,46205,0
-830832,46210,0
-830825,46216,0
-830819,46221,0
-830812,46227,0
-830805,46232,0
-830799,46238,0
-830792,46244,0
-830786,46249,0
-830779,46255,0
-830773,46260,0
-830766,46266,0
-830760,46271,0
-830754,46277,0
-830747,46282,0
-830741,46288,0
-830735,46293,0
-830729,46299,0
-830723,46304,0
-830717,46310,0
-830711,46316,0
-830705,46321,0
-830699,46327,0
-830693,46332,0
-830687,46338,0
-830681,46343,0
-830675,46349,0
-830669,46354,0
-830664,46360,0
-830658,46365,0
-830652,46371,0
-830647,46377,0
-830641,46382,0
-830636,46388,0
-830630,46393,0
-830625,46399,0
-830620,46404,0
-830614,46410,0
-830609,46415,0
-830604,46421,0
-830599,46426,0
-830594,46432,0
-830588,46437,0
-830583,46443,0
-830578,46448,0
-830573,46454,0
-830569,46460,0
-830564,46465,0
-830559,46471,0
-830554,46476,0
-830549,46482,0
-830545,46487,0
-830540,46493,0
-830535,46498,0
-830531,46504,0
-830526,46509,0
-830522,46515,0
-830517,46520,0
-830513,46526,0
-830509,46532,0
-830504,46537,0
-830500,46543,0
-830496,46548,0
-830492,46554,0
-830488,46559,0
-830484,46565,0
-830480,46570,0
-830476,46576,0
-830472,46581,0
-830468,46587,0
-830464,46592,0
-830460,46598,0
-830456,46604,0
-830453,46609,0
-830449,46615,0
-830445,46620,0
-830442,46626,0
-830438,46631,0
-830435,46637,0
-830431,46642,0
-830428,46648,0
-830424,46653,0
-830421,46659,0
-830418,46664,0
-830415,46670,0
-830412,46676,0
-830408,46681,0
-830405,46687,0
-830402,46692,0
-830399,46698,0
-830396,46703,0
-830393,46709,0
-830391,46714,0
-830388,46720,0
-830385,46725,0
-830382,46731,0
-830380,46737,0
-830377,46742,0
-830374,46748,0
-830372,46753,0
-830369,46759,0
-830367,46764,0
-830364,46770,0
-830362,46775,0
-830360,46781,0
-830357,46786,0
-830355,46792,0
-830353,46798,0
-830351,46803,0
-830349,46809,0
-830347,46814,0
-830345,46820,0
-830343,46825,0
-830341,46831,0
-830339,46836,0
-830337,46842,0
-830335,46847,0
-830334,46853,0
-830332,46858,0
-830330,46864,0
-830329,46870,0
-830327,46875,0
-830325,46881,0
-830324,46886,0
-830323,46892,0
-830321,46897,0
-830320,46903,0
-830318,46908,0
-830317,46914,0
-830316,46919,0
-830315,46925,0
-830314,46931,0
-830312,46936,0
-830311,46942,0
-830310,46947,0
-830309,46953,0
-830308,46958,0
-830307,46964,0
-830307,46969,0
-830306,46975,0
-830305,46980,0
-830304,46986,0
-830304,46991,0
-830303,46997,0
-830302,47003,0
-830302,47008,0
-830301,47014,0
-830301,47019,0
-830300,47025,0
-830300,47030,0
-830299,47036,0
-830299,47041,0
-830299,47047,0
-830298,47052,0
-830298,47058,0
-830298,47063,0
-830298,47069,0
-830298,47074,0
-830298,47080,0
-830298,47085,0
-830298,47091,0
-830298,47097,0
-830298,47102,0
-830298,47108,0
-830298,47113,0
-830298,47119,0
-830298,47124,0
-830299,47130,0
-830299,47135,0
-830299,47141,0
-830300,47147,0
-830300,47152,0
-830301,47158,0
-830301,47163,0
-830302,47169,0
-830302,47174,0
-830303,47180,0
-830303,47185,0
-830304,47191,0
-830305,47196,0
-830306,47202,0
-830306,47207,0
-830307,47213,0
-830308,47218,0
-830309,47224,0
-830310,47230,0
-830311,47235,0
-830312,47241,0
-830313,47246,0
-830314,47252,0
-830315,47257,0
-830316,47263,0
-830317,47268,0
-830318,47274,0
-830319,47280,0
-830320,47285,0
-830322,47291,0
-830323,47296,0
-830324,47302,0
-830326,47307,0
-830327,47313,0
-830328,47318,0
-830330,47324,0
-830331,47329,0
-830333,47335,0
-830334,47340,0
-830336,47346,0
-830337,47351,0
-830339,47357,0
-830340,47363,0
-830342,47368,0
-830344,47374,0
-830345,47379,0
-830347,47385,0
-830349,47390,0
-830351,47396,0
-830353,47402,0
-830354,47407,0
-830356,47413,0
-830358,47418,0
-830360,47424,0
-830362,47430,0
-830364,47435,0
-830366,47441,0
-830368,47447,0
-830370,47453,0
-830373,47458,0
-830375,47464,0
-830377,47470,0
-830379,47476,0
-830381,47482,0
-830384,47487,0
-830386,47493,0
-830388,47499,0
-830391,47505,0
-830393,47511,0
-830396,47517,0
-830398,47523,0
-830401,47529,0
-830403,47535,0
-830406,47541,0
-830409,47548,0
-830411,47554,0
-830414,47560,0
-830417,47566,0
-830419,47572,0
-830422,47579,0
-830425,47585,0
-830428,47591,0
-830431,47598,0
-830434,47604,0
-830437,47611,0
-830440,47617,0
-830443,47624,0
-830446,47630,0
-830449,47637,0
-830452,47643,0
-830455,47650,0
-830459,47657,0
-830462,47663,0
-830465,47670,0
-830468,47677,0
-830472,47684,0
-830475,47691,0
-830478,47698,0
-830482,47705,0
-830485,47712,0
-830489,47719,0
-830492,47726,0
-830496,47733,0
-830499,47740,0
-830503,47747,0
-830506,47754,0
-830510,47761,0
-830514,47769,0
-830517,47776,0
-830521,47783,0
-830525,47791,0
-830528,47798,0
-830532,47805,0
-830536,47813,0
-830539,47820,0
-830543,47828,0
-830547,47835,0
-830551,47843,0
-830554,47851,0
-830558,47858,0
-830562,47866,0
-830566,47873,0
-830569,47881,0
-830573,47889,0
-830577,47897,0
-830581,47904,0
-830584,47912,0
-830588,47920,0
-830592,47928,0
-830596,47936,0
-830599,47944,0
-830603,47952,0
-830607,47960,0
-830610,47967,0
-830614,47975,0
-830618,47983,0
-830621,47991,0
-830625,47999,0
-830628,48007,0
-830632,48015,0
-830635,48024,0
-830639,48032,0
-830642,48040,0
-830646,48048,0
-830649,48056,0
-830652,48064,0
-830655,48072,0
-830659,48080,0
-830662,48088,0
-830665,48096,0
-830668,48105,0
-830671,48113,0
-830674,48121,0
-830677,48129,0
-830680,48137,0
-830683,48145,0
-830686,48153,0
-830689,48161,0
-830691,48169,0
-830694,48177,0
-830697,48186,0
-830699,48194,0
-830702,48202,0
-830704,48210,0
-830706,48218,0
-830709,48226,0
-830711,48234,0
-830713,48242,0
-819570,62071,0
-819568,62074,0
-819567,62076,0
-819566,62079,0
-819565,62082,0
-819563,62085,0
-819562,62088,0
-819561,62091,0
-819560,62094,0
-819559,62097,0
-819557,62100,0
-819556,62103,0
-819555,62106,0
-819554,62109,0
-819553,62112,0
-819552,62114,0
-819550,62117,0
-819549,62120,0
-819548,62123,0
-819547,62126,0
-819546,62129,0
-819545,62132,0
-819544,62135,0
-819543,62138,0
-819542,62141,0
-819541,62144,0
-819540,62146,0
-819539,62149,0
-819538,62152,0
-819537,62155,0
-819536,62158,0
-819535,62161,0
-819534,62164,0
-819533,62167,0
-819532,62170,0
-819532,62173,0
-819531,62176,0
-819530,62179,0
-819529,62181,0
-819528,62184,0
-819527,62187,0
-819526,62190,0
-819526,62193,0
-819525,62196,0
-819524,62199,0
-819523,62202,0
-819523,62205,0
-819522,62208,0
-819521,62210,0
-819520,62213,0
-819520,62216,0
-819519,62219,0
-819518,62222,0
-819518,62225,0
-819517,62228,0
-819516,62231,0
-819516,62234,0
-819515,62237,0
-819514,62240,0
-819514,62243,0
-819513,62246,0
-819513,62249,0
-819512,62252,0
-819511,62254,0
-819511,62257,0
-819510,62260,0
-819510,62263,0
-819509,62266,0
-819509,62269,0
-819508,62272,0
-819508,62275,0
-819507,62278,0
-819507,62281,0
-819506,62284,0
-819506,62286,0
-819506,62289,0
-819505,62292,0
-819505,62295,0
-819504,62298,0
-819504,62301,0
-819504,62304,0
-819503,62307,0
-819503,62310,0
-819503,62313,0
-819502,62316,0
-819502,62318,0
-819502,62321,0
-819501,62324,0
-819501,62327,0
-819501,62330,0
-819501,62333,0
-819500,62336,0
-819500,62339,0
-819500,62342,0
-819500,62345,0
-819499,62348,0
-819499,62351,0
-819499,62353,0
-819499,62356,0
-819499,62359,0
-819499,62362,0
-819499,62365,0
-819498,62368,0
-819498,62371,0
-819498,62374,0
-819498,62377,0
-819498,62380,0
-819498,62383,0
-819498,62385,0
-819498,62388,0
-819498,62391,0
-819498,62394,0
-819498,62397,0
-819498,62400,0
-819498,62403,0
-819498,62406,0
-819498,62412,0
-819498,62415,0
-819498,62417,0
-819498,62420,0
-819498,62423,0
-819498,62426,0
-819498,62429,0
-819498,62432,0
-819498,62435,0
-819499,62438,0
-819499,62441,0
-819499,62444,0
-819499,62447,0
-819499,62449,0
-819499,62452,0
-819499,62455,0
-819500,62458,0
-819500,62461,0
-819500,62464,0
-819500,62467,0
-819501,62470,0
-819501,62473,0
-819501,62476,0
-819501,62479,0
-819502,62482,0
-819502,62484,0
-819502,62487,0
-819503,62490,0
-819503,62493,0
-819503,62496,0
-819503,62499,0
-819504,62502,0
-819504,62505,0
-819505,62508,0
-819505,62511,0
-819505,62514,0
-819506,62517,0
-819506,62519,0
-819506,62522,0
-819507,62525,0
-819507,62528,0
-819508,62531,0
-819508,62534,0
-819509,62537,0
-819509,62540,0
-819510,62543,0
-819510,62546,0
-819511,62549,0
-819511,62552,0
-819512,62554,0
-819512,62557,0
-819513,62560,0
-819513,62563,0
-819514,62566,0
-819514,62569,0
-819515,62572,0
-819515,62575,0
-819516,62578,0
-819517,62581,0
-819517,62583,0
-819518,62586,0
-819518,62589,0
-819519,62592,0
-819520,62595,0
-819520,62598,0
-819521,62601,0
-819522,62604,0
-819522,62607,0
-819523,62610,0
-819524,62613,0
-819524,62616,0
-819525,62618,0
-819526,62621,0
-819526,62624,0
-819527,62627,0
-819528,62630,0
-819529,62633,0
-819529,62636,0
-819530,62639,0
-819531,62642,0
-819532,62645,0
-819532,62647,0
-819533,62650,0
-819534,62653,0
-819535,62656,0
-819536,62659,0
-819536,62662,0
-819537,62665,0
-819538,62668,0
-819539,62671,0
-819540,62674,0
-819541,62677,0
-819541,62680,0
-819542,62682,0
-819543,62685,0
-819544,62688,0
-819545,62691,0
-819546,62694,0
-819547,62697,0
-819548,62700,0
-819549,62703,0
-819550,62706,0
-819551,62709,0
-819551,62712,0
-819552,62714,0
-819553,62717,0
-819554,62720,0
-819555,62723,0
-819556,62726,0
-819557,62729,0
-819558,62732,0
-819559,62735,0
-819560,62738,0
-819561,62741,0
-819562,62744,0
-819563,62747,0
-819564,62749,0
-819565,62752,0
-819566,62755,0
-819567,62758,0
-819568,62761,0
-819570,62764,0
-819571,62767,0
-819572,62770,0
-819573,62773,0
-819574,62775,0
-819575,62778,0
-819576,62781,0
-819577,62784,0
-819578,62787,0
-819579,62790,0
-819580,62793,0
-819582,62796,0
-819583,62799,0
-819584,62802,0
-819585,62805,0
-819586,62808,0
-819587,62811,0
-819588,62814,0
-819590,62816,0
-819591,62819,0
-819592,62822,0
-819593,62826,0
-819595,62829,0
-819596,62832,0
-819597,62835,0
-819598,62838,0
-819600,62841,0
-819601,62845,0
-819602,62848,0
-819604,62851,0
-819605,62855,0
-819607,62858,0
-819608,62861,0
-819610,62865,0
-819611,62868,0
-819613,62872,0
-819614,62876,0
-819616,62879,0
-819617,62883,0
-819619,62887,0
-819621,62891,0
-819622,62895,0
-819624,62899,0
-819626,62903,0
-819628,62907,0
-819629,62911,0
-819631,62915,0
-819633,62919,0
-819635,62924,0
-819637,62928,0
-819639,62933,0
-819641,62937,0
-819643,62942,0
-819645,62947,0
-819648,62951,0
-819650,62956,0
-819652,62961,0
-819654,62966,0
-819657,62971,0
-819659,62976,0
-819662,62981,0
-819664,62986,0
-819666,62992,0
-819669,62997,0
-819672,63002,0
-819674,63008,0
-819677,63014,0
-819680,63019,0
-819682,63025,0
-819685,63031,0
-819688,63037,0
-819691,63043,0
-819694,63049,0
-819697,63055,0
-819700,63061,0
-819703,63067,0
-819706,63073,0
-819709,63080,0
-819712,63086,0
-819715,63093,0
-819718,63099,0
-819722,63106,0
-819725,63112,0
-819728,63119,0
-819731,63126,0
-819735,63133,0
-819738,63140,0
-819742,63147,0
-819745,63154,0
-819749,63161,0
-819752,63168,0
-819756,63175,0
-819759,63183,0
-819763,63190,0
-819766,63197,0
-819770,63205,0
-819773,63212,0
-819777,63220,0
-819781,63227,0
-819784,63235,0
-819788,63242,0
-819791,63250,0
-819795,63258,0
-819799,63266,0
-819802,63274,0
-819806,63281,0
-819809,63289,0
-819813,63297,0
-819817,63305,0
-819820,63313,0
-819824,63321,0
-819827,63329,0
-819831,63337,0
-819834,63345,0
-819838,63353,0
-819841,63361,0
-819844,63369,0
-819848,63377,0
-819851,63385,0
-819854,63394,0
-819858,63402,0
-819861,63410,0
-819864,63418,0
-819867,63426,0
-819870,63434,0
-819873,63442,0
-819876,63450,0
-819879,63459,0
-819882,63467,0
-819885,63475,0
-819888,63483,0
-819890,63491,0
-819893,63499,0
-819896,63507,0
-819898,63515,0
-819901,63523,0
-819903,63532,0
-819906,63540,0
-819908,63548,0
-819910,63556,0
-819912,63564,0
-819915,63572,0
-819917,63580,0
-819919,63588,0
-819921,63596,0
-819923,63604,0
-819924,63612,0
-819926,63621,0
-819928,63629,0
-819930,63637,0
-819931,63645,0
-819933,63653,0
-819934,63661,0
-819936,63669,0
-819937,63677,0
-819938,63685,0
-819939,63694,0
-819940,63702,0
-819941,63710,0
-819942,63718,0
-819943,63726,0
-819944,63734,0
-819945,63742,0
-819945,63750,0
-819946,63758,0
-819946,63766,0
-819947,63775,0
-819947,63783,0
-819947,63791,0
-819948,63799,0
-819948,63807,0
-819948,63815,0
-819948,63823,0
-819947,63831,0
-819947,63840,0
-819947,63848,0
-819947,63856,0
-819946,63864,0
-819945,63872,0
-819945,63880,0
-819944,63888,0
-819943,63896,0
-819942,63904,0
-819941,63912,0
-819940,63921,0
-819939,63929,0
-819938,63937,0
-819936,63945,0
-819935,63953,0
-819934,63961,0
-819932,63969,0
-819930,63977,0
-819928,63985,0
-819927,63994,0
-819925,64002,0
-819923,64010,0
-819920,64018,0
-819918,64026,0
-819916,64034,0
-819913,64042,0
-819911,64050,0
-819908,64058,0
-819905,64066,0
-819903,64075,0
-819900,64083,0
-819897,64091,0
-819894,64099,0
-819891,64107,0
-819887,64115,0
-819884,64123,0
-819880,64131,0
-819877,64139,0
-819873,64148,0
-819869,64156,0
-819866,64164,0
-819862,64172,0
-819858,64180,0
-819854,64188,0
-819849,64196,0
-819845,64204,0
-819841,64212,0
-819836,64220,0
-819832,64229,0
-819827,64237,0
-819822,64245,0
-819817,64253,0
-819812,64261,0
-819807,64269,0
-819802,64277,0
-819797,64285,0
-819791,64293,0
-819786,64302,0
-819780,64310,0
-819775,64318,0
-819769,64326,0
-819763,64334,0
-819757,64342,0
-819751,64350,0
-819745,64358,0
-819738,64366,0
-819732,64375,0
-819726,64383,0
-819719,64391,0
-819713,64399,0
-819706,64407,0
-819699,64415,0
-819692,64423,0
-819685,64431,0
-819678,64439,0
-819671,64447,0
-819664,64456,0
-819656,64464,0
-819649,64472,0
-819641,64480,0
-819633,64488,0
-819626,64496,0
-819618,64504,0
-819610,64512,0
-819602,64520,0
-819594,64529,0
-819585,64537,0
-819577,64545,0
-819569,64553,0
-819560,64561,0
-819552,64569,0
-819543,64577,0
-819534,64585,0
-819525,64593,0
-819517,64601,0
-819507,64610,0
-819498,64618,0
-819489,64626,0
-819480,64634,0
-819470,64642,0
-819461,64650,0
-819451,64658,0
-819442,64666,0
-819432,64674,0
-819422,64683,0
-819412,64691,0
-819402,64699,0
-819392,64707,0
-819382,64715,0
-819372,64723,0
-819362,64731,0
-819351,64739,0
-819341,64747,0
-819330,64756,0
-819320,64764,0
-819309,64772,0
-819298,64780,0
-819287,64788,0
-819276,64796,0
-819265,64804,0
-819254,64812,0
-819243,64820,0
-819232,64828,0
-819220,64837,0
-819209,64845,0
-819198,64853,0
-819186,64861,0
-819174,64869,0
-819163,64877,0
-819151,64885,0
-819139,64894,0
-819127,64902,0
-819115,64910,0
-819103,64918,0
-819091,64926,0
-819079,64934,0
-819067,64942,0
-819054,64950,0
-819042,64958,0
-819030,64967,0
-819017,64975,0
-819004,64983,0
-818992,64991,0
-818979,64999,0
-818966,65007,0
-818954,65015,0
-818941,65023,0
-818928,65031,0
-818915,65040,0
-818902,65048,0
-818889,65056,0
-818876,65064,0
-818863,65072,0
-818849,65080,0
-818836,65088,0
-818823,65096,0
-818809,65104,0
-818796,65112,0
-818782,65121,0
-818769,65129,0
-818755,65137,0
-818742,65145,0
-818728,65153,0
-818714,65161,0
-818701,65169,0
-818687,65177,0
-818673,65185,0
-818659,65194,0
-818645,65202,0
-818632,65210,0
-818618,65218,0
-818604,65226,0
-818590,65234,0
-818575,65242,0
-818562,65250,0
-818548,65258,0
-818534,65266,0
-818520,65274,0
-818505,65282,0
-818491,65290,0
-818477,65298,0
-818463,65306,0
-818449,65314,0
-818435,65322,0
-818421,65330,0
-818407,65338,0
-818393,65346,0
-818379,65354,0
-818366,65361,0
-818352,65369,0
-818338,65377,0
-818324,65385,0
-818310,65392,0
-818296,65400,0
-818283,65408,0
-818269,65415,0
-818255,65423,0
-818242,65430,0
-818228,65438,0
-818215,65445,0
-818201,65453,0
-818188,65460,0
-818175,65468,0
-818162,65475,0
-818148,65483,0
-818135,65490,0
-818122,65497,0
-818109,65504,0
-818096,65512,0
-818083,65519,0
-818070,65526,0
-818057,65533,0
-818045,65540,0
-818032,65547,0
-818019,65554,0
-818007,65561,0
-817995,65568,0
-817982,65575,0
-817970,65582,0
-817958,65589,0
-817945,65596,0
-817933,65603,0
-817921,65609,0
-817909,65616,0
-817897,65623,0
-817885,65629,0
-817873,65636,0
-817861,65643,0
-817849,65649,0
-817838,65656,0
-817826,65662,0
-817815,65669,0
-817803,65675,0
-817792,65682,0
-817780,65688,0
-817769,65694,0
-817758,65700,0
-817746,65707,0
-817735,65713,0
-817724,65719,0
-817713,65725,0
-817702,65731,0
-817691,65737,0
-817680,65743,0
-817670,65749,0
-817659,65755,0
-817648,65761,0
-817638,65767,0
-817627,65773,0
-817616,65779,0
-817606,65785,0
-817596,65790,0
-817585,65796,0
-817575,65802,0
-817564,65808,0
-817554,65814,0
-817544,65820,0
-817534,65825,0
-817523,65831,0
-817513,65837,0
-817503,65843,0
-817493,65848,0
-817483,65854,0
-817473,65859,0
-817463,65865,0
-817453,65870,0
-817443,65876,0
-817433,65882,0
-817423,65887,0
-817413,65893,0
-817404,65898,0
-817394,65904,0
-817384,65910,0
-817374,65915,0
-817365,65921,0
-817355,65926,0
-817345,65931,0
-817335,65937,0
-817326,65943,0
-817316,65948,0
-817306,65954,0
-817297,65959,0
-817287,65965,0
-817277,65970,0
-817268,65976,0
-817258,65981,0
-817248,65987,0
-817239,65993,0
-817229,65998,0
-817220,66004,0
-817210,66009,0
-817201,66015,0
-817191,66020,0
-817182,66026,0
-817172,66031,0
-817163,66037,0
-817153,66042,0
-817144,66048,0
-817135,66054,0
-817125,66059,0
-817116,66065,0
-817107,66070,0
-817097,66076,0
-817088,66081,0
-817079,66087,0
-817069,66092,0
-817060,66098,0
-817051,66103,0
-817042,66109,0
-817033,66114,0
-817024,66120,0
-817014,66126,0
-817005,66131,0
-816996,66137,0
-816987,66142,0
-816978,66148,0
-816969,66153,0
-816960,66159,0
-816951,66164,0
-816942,66170,0
-816933,66175,0
-816925,66181,0
-816916,66187,0
-816907,66192,0
-816898,66198,0
-816889,66203,0
-816881,66209,0
-816872,66214,0
-816863,66220,0
-816854,66225,0
-816846,66231,0
-816837,66236,0
-816829,66242,0
-816820,66247,0
-816812,66253,0
-816803,66258,0
-816795,66264,0
-816786,66270,0
-816778,66275,0
-816770,66281,0
-816761,66286,0
-816753,66292,0
-816745,66297,0
-816736,66303,0
-816728,66308,0
-816720,66314,0
-816712,66320,0
-816704,66325,0
-816696,66331,0
-816687,66336,0
-816679,66342,0
-816671,66347,0
-816663,66353,0
-816656,66358,0
-816648,66364,0
-816640,66369,0
-816632,66375,0
-816624,66380,0
-816616,66386,0
-816609,66391,0
-816601,66397,0
-816593,66402,0
-816586,66407,0
-816578,66413,0
-816571,66418,0
-816563,66423,0
-816556,66429,0
-816548,66434,0
-816541,66439,0
-816533,66444,0
-816526,66449,0
-816519,66454,0
-816512,66459,0
-816504,66464,0
-816497,66469,0
-816490,66474,0
-816483,66479,0
-816476,66484,0
-816469,66488,0
-816462,66493,0
-816455,66498,0
-816448,66502,0
-816441,66507,0
-816434,66511,0
-816427,66516,0
-816421,66520,0
-816414,66524,0
-816407,66529,0
-816401,66533,0
-816394,66537,0
